js_vx_desire,js_vy_desire,js_OmegaZ_desire,global_x,global_y,global_yaw
1,0,0.307231,11.8781,9.21358,2.938
1,0,0.307231,11.856,9.21889,2.94667
1,0,0.328324,11.8339,9.22324,2.95628
1,0,0.328324,11.8114,9.22685,2.96652
1,0,0.328324,11.7887,9.22998,2.97657
1,0,0.328324,11.7664,9.23267,2.98502
1,0,0.328324,11.7446,9.23464,2.99246
1,0,0.328324,11.7237,9.23625,2.99979
1,0,0.328324,11.7032,9.23792,3.00812
1,0,0.328324,11.6826,9.23933,3.01733
1,0,0.38265,11.6616,9.23992,3.02723
1,0,0.38265,11.6404,9.23952,3.03843
1,0,0.38265,11.6189,9.23844,3.05085
1,0,0.38265,11.5971,9.23711,3.05825
1,0,0.38265,11.5753,9.23623,3.06079
1,0,0.38265,11.5534,9.23535,3.06105
1,0,0.296338,11.5312,9.23467,3.06189
1,0,0.296338,11.5091,9.23419,3.0618
1,0,0.296338,11.487,9.23394,3.06051
1,0,0.296338,11.4649,9.23419,3.06083
1,0,0.296338,11.443,9.23474,3.06368
1,0,0.296338,11.4212,9.23586,3.06854
1,0,0.296338,11.3995,9.23749,3.07382
1,0,0.324949,11.378,9.23943,3.07841
1,0,0.324949,11.357,9.24153,3.0819
1,0,0.324949,11.3365,9.24362,3.08377
1,0,0.324949,11.3166,9.24547,3.08336
1,0,0.324949,11.2969,9.24729,3.08229
1,0,0.324949,11.2773,9.24979,3.08318
1,0,0.324949,11.2574,9.25339,3.08569
1,0,0.304098,11.2367,9.25773,3.08795
1,0,0.304098,11.2154,9.26205,3.09115
1,0,0.304098,11.1939,9.26571,3.09456
1,0,0.304098,11.1716,9.26908,3.10039
1,0,0.304098,11.1487,9.27198,3.10915
1,0,0.304098,11.1256,9.27412,3.11929
1,0,0.304098,11.1025,9.27535,3.12929
1,0,0.354394,11.0793,9.27581,3.13898
1,0,0.354394,11.0565,9.27572,-3.1353
1,0,0.354394,11.034,9.27477,-3.12645
1,0,0.354394,11.0121,9.27316,-3.11842
1,0,0.354394,10.9912,9.27144,-3.11064
1,0,0.354394,10.9706,9.26988,-3.10184
1,0,0.354394,10.9499,9.26797,-3.09221
1,0,0.368938,10.929,9.26512,-3.08188
1,0,0.368938,10.9079,9.26125,-3.07072
1,0,0.368938,10.8868,9.25673,-3.05905
1,0,0.368938,10.8656,9.25198,-3.04862
1,0,0.368938,10.8441,9.2471,-3.04192
1,0,0.368938,10.8225,9.24254,-3.03696
1,0,0.368938,10.8005,9.23753,-3.03697
1,0,0.300949,10.7783,9.2325,-3.03743
1,0,0.300949,10.756,9.22757,-3.03844
1,0,0.300949,10.7338,9.22286,-3.04024
1,0,0.300949,10.7117,9.21865,-3.04056
1,0,0.300949,10.6894,9.21502,-3.03828
1,0,0.300949,10.6673,9.21168,-3.03329
1,0,0.287313,10.6451,9.20883,-3.02753
1,0,0.287313,10.6231,9.20627,-3.02218
1,0,0.287313,10.6014,9.20394,-3.01772
1,0,0.287313,10.58,9.20187,-3.01453
